./QF_NIA/20170427-VeryMax/ITS/From_T2__st88.bug.t2__p24190_terminationG_0.smt2,unsat,0.56,unsat,6.01,,
./QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__ChenFlurMukhopadhyay-SAS2012-Ex4.01_true-termination.c__p22124_terminationG_0.smt2,sat,40.64,timeout,300,,
./QF_NIA/AProVE/aproveSMT1439199208732245123.smt2,sat,1.39,sat,1.36,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31502_safety_0.smt2,unsat,2.13,timeout,300,,
./QF_NIA/20170427-VeryMax/SAT14/1616.smt2,sat,0.20,sat,19.17,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__ns.t2_fixed__p6268_terminationG_0.smt2,sat,46.84,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric2_rec.jar-obl-8__p12291_terminationG_0.smt2,unsat,0.09,unsat,0.35,,
./QF_NIA/20170427-VeryMax/SAT14/304.smt2,sat,35.95,sat,12.00,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.c.i.rlft3.pl.t2.fixed.t2__p8887_terminationG_0.smt2,unsat,47.99,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6215_safety_0.smt2,sat,49.33,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__MainFind.jar-obl-10__p10596_terminationG_0.smt2,sat,1.22,sat,20.77,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__List.jar-obl-12__p10188_terminationG_0.smt2,sat,1.19,sat,13.31,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32636_edge_closing_0.smt2,sat,64.62,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__term_unfeasibility_0_0.smt2,unsat,11.31,unsat,3.05,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5726_safety_0.smt2,sat,65.77,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p20177_safety_0.smt2,sat,13.43,sat,27.45,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p19618_safety_0.smt2,sat,5.67,sat,13.30,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__db3.t2__terminationS_24_0.smt2,unsat,68.84,timeout,300,,
./QF_NIA/20170427-VeryMax/SAT14/653.smt2,sat,0.16,sat,4.69,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2__p24805_terminationG_0.smt2,unsat,83.11,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__brp_withassume.t2__terminationS_29_0.smt2,unsat,3.46,unsat,85.22,,
./QF_NIA/AProVE/aproveSMT7669361586674204166.smt2,unsat,8.38,unsat,15.48,,
./QF_NIA/AProVE/aproveSMT8382536058009409732.smt2,sat,0.47,sat,0.03,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18337_terminationG_0.smt2,unsat,43.36,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_4_0.smt2,unsat,6.00,unsat,109.91,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22500_safety_0.smt2,sat,130.95,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21542_terminationG_0.smt2,unsat,13.74,unsat,23.37,,
./QF_NIA/20170427-VeryMax/SAT14/831.smt2,sat,0.06,sat,4.81,,
